"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:45:41.6731616 AM","ella.exe","6300","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"1:45:41.6731740 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"1:45:41.6731854 AM","ella.exe","6300","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6731937 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"1:45:41.6732057 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"1:45:41.6733826 AM","ella.exe","6300","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS",""
"1:45:41.6735294 AM","ella.exe","6300","CreateFile","C:\Users\hoang\Desktop\Tutorial3\Tutorial3\ella.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"1:45:41.6735679 AM","ella.exe","6300","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"1:45:41.6735813 AM","ella.exe","6300","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6735903 AM","ella.exe","6300","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 114, Data: C:\Users\hoang\AppData\Local\Microsoft\Windows\INetCache"
"1:45:41.6736042 AM","ella.exe","6300","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"1:45:41.6736192 AM","ella.exe","6300","QuerySecurityFile","C:\Users\hoang\Desktop\Tutorial3\Tutorial3\ella.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
"1:45:41.6736828 AM","ella.exe","6300","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"1:45:41.6737143 AM","ella.exe","6300","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 1/7/2021 12:47:58 PM, LastAccessTime: 2/13/2021 1:45:41 AM, LastWriteTime: 1/7/2021 12:47:58 PM, ChangeTime: 1/9/2021 11:31:07 PM, FileAttributes: A"
"1:45:41.6737235 AM","ella.exe","6300","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS",""
"1:45:41.6737791 AM","ella.exe","6300","QueryBasicInformationFile","C:\Users\hoang\Desktop\Tutorial3\Tutorial3\ella.exe","SUCCESS","CreationTime: 2/13/2021 1:44:20 AM, LastAccessTime: 2/13/2021 1:45:41 AM, LastWriteTime: 12/25/2019 12:15:26 AM, ChangeTime: 2/13/2021 1:44:20 AM, FileAttributes: A"
"1:45:41.6738014 AM","ella.exe","6300","CloseFile","C:\Users\hoang\Desktop\Tutorial3\Tutorial3\ella.exe","SUCCESS",""
"1:45:41.6738379 AM","ella.exe","6300","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Disable8And16BitMitigation","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6739012 AM","ella.exe","6300","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Query Value"
"1:45:41.6739123 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Query Value"
"1:45:41.6739248 AM","ella.exe","6300","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6739330 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"1:45:41.6739469 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"1:45:41.6739893 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","REPARSE","Desired Access: Read"
"1:45:41.6739992 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","SUCCESS","Desired Access: Read"
"1:45:41.6740095 AM","ella.exe","6300","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6740181 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language\InstallLanguageFallback","NAME NOT FOUND","Length: 16"
"1:45:41.6740291 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS",""
"1:45:41.6740443 AM","ella.exe","6300","RegOpenKey","HKLM\OSDATA\System\CurrentControlSet\Control\MUI\UILanguages","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6740596 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","REPARSE","Desired Access: Read"
"1:45:41.6740689 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Desired Access: Read"
"1:45:41.6740788 AM","ella.exe","6300","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6740869 AM","ella.exe","6300","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Index: 0, Name: en-US"
"1:45:41.6741024 AM","ella.exe","6300","RegQueryKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.6741114 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US","SUCCESS","Desired Access: Read"
"1:45:41.6741218 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 273"
"1:45:41.6741405 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US\AlternateCodePage","NAME NOT FOUND","Length: 12"
"1:45:41.6741514 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US","SUCCESS",""
"1:45:41.6741595 AM","ella.exe","6300","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","NO MORE ENTRIES","Index: 1, Length: 512"
"1:45:41.6741688 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS",""
"1:45:41.6741831 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","REPARSE","Desired Access: Read"
"1:45:41.6741927 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6742112 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"1:45:41.6742219 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6742783 AM","ella.exe","6300","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"1:45:41.6742968 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.6743044 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: Name"
"1:45:41.6743202 AM","ella.exe","6300","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6743359 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","REPARSE","Desired Access: Read"
"1:45:41.6743456 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","Desired Access: Read"
"1:45:41.6743574 AM","ella.exe","6300","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6743652 AM","ella.exe","6300","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","NO MORE ENTRIES","Index: 0, Length: 512"
"1:45:41.6743754 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS",""
"1:45:41.6743873 AM","ella.exe","6300","RegCloseKey","HKCU","SUCCESS",""
"1:45:41.6744024 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"1:45:41.6744134 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6744283 AM","ella.exe","6300","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"1:45:41.6744428 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.6744500 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: Name"
"1:45:41.6744645 AM","ella.exe","6300","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6744782 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.6744852 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: Name"
"1:45:41.6744999 AM","ella.exe","6300","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6745100 AM","ella.exe","6300","RegCloseKey","HKCU","SUCCESS",""
"1:45:41.6745253 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"1:45:41.6745347 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6745490 AM","ella.exe","6300","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"1:45:41.6745637 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.6745709 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: Name"
"1:45:41.6745851 AM","ella.exe","6300","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6745975 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.6746045 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: Name"
"1:45:41.6746179 AM","ella.exe","6300","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"1:45:41.6746279 AM","ella.exe","6300","RegSetInfoKey","HKCU\Control Panel\Desktop","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6746362 AM","ella.exe","6300","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"1:45:41.6746486 AM","ella.exe","6300","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 14, Data: en-US"
"1:45:41.6746622 AM","ella.exe","6300","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"1:45:41.6746707 AM","ella.exe","6300","RegCloseKey","HKCU","SUCCESS",""
"1:45:41.6746858 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"1:45:41.6746951 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"1:45:41.6747100 AM","ella.exe","6300","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"1:45:41.6747482 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.6747556 AM","ella.exe","6300","RegQueryKey","HKCU","SUCCESS","Query: Name"
"1:45:41.6747699 AM","ella.exe","6300","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"1:45:41.6747822 AM","ella.exe","6300","RegSetInfoKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6747907 AM","ella.exe","6300","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"1:45:41.6748002 AM","ella.exe","6300","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US"
"1:45:41.6748120 AM","ella.exe","6300","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"1:45:41.6748204 AM","ella.exe","6300","RegCloseKey","HKCU","SUCCESS",""
"1:45:41.6752044 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\user32.dll","SUCCESS","Image Base: 0x76700000, Image Size: 0x196000"
"1:45:41.6753316 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Image Base: 0x76f20000, Image Size: 0x18000"
"1:45:41.6754088 AM","ella.exe","6300","Thread Create","","SUCCESS","Thread ID: 4340"
"1:45:41.6755035 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Image Base: 0x74e10000, Image Size: 0x23000"
"1:45:41.6756023 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Image Base: 0x75fb0000, Image Size: 0xdb000"
"1:45:41.6757189 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\msvcp_win.dll","SUCCESS","Image Base: 0x76a10000, Image Size: 0x7b000"
"1:45:41.6758070 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\ucrtbase.dll","SUCCESS","Image Base: 0x75e90000, Image Size: 0x120000"
"1:45:41.6759704 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\advapi32.dll","SUCCESS","Image Base: 0x76e10000, Image Size: 0x7a000"
"1:45:41.6760618 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Image Base: 0x75880000, Image Size: 0xbf000"
"1:45:41.6761612 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Image Base: 0x76530000, Image Size: 0x76000"
"1:45:41.6762772 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\rpcrt4.dll","SUCCESS","Image Base: 0x757c0000, Image Size: 0xc0000"
"1:45:41.6764122 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Image Base: 0x74fc0000, Image Size: 0x5b3000"
"1:45:41.6765681 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\shlwapi.dll","SUCCESS","Image Base: 0x768a0000, Image Size: 0x45000"
"1:45:41.6767037 AM","ella.exe","6300","Load Image","C:\Windows\SysWOW64\ws2_32.dll","SUCCESS","Image Base: 0x76690000, Image Size: 0x63000"
"1:45:41.6767883 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"1:45:41.6769370 AM","ella.exe","6300","CreateFile","C:\Users\hoang\Desktop\Tutorial3\Tutorial3\ella.exe.Local","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"1:45:41.6770333 AM","ella.exe","6300","CreateFile","C:\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.685_none_4299dbb28a92ae3e","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"1:45:41.6778297 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"1:45:41.6778445 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"1:45:41.6778574 AM","ella.exe","6300","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.6778664 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"1:45:41.6780074 AM","ella.exe","6300","CreateFile","C:\Users\hoang\Desktop\Tutorial3\Tutorial3\MSVCP60.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"1:45:41.6781727 AM","ella.exe","6300","CreateFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:45:41.6786128 AM","ella.exe","6300","QueryBasicInformationFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","CreationTime: 12/7/2019 1:09:25 AM, LastAccessTime: 1/6/2021 10:14:11 PM, LastWriteTime: 12/7/2019 1:09:25 AM, ChangeTime: 1/7/2021 12:49:22 PM, FileAttributes: A"
"1:45:41.6786361 AM","ella.exe","6300","CloseFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS",""
"1:45:41.6787187 AM","ella.exe","6300","CreateFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:45:41.6787565 AM","ella.exe","6300","CreateFileMapping","C:\Windows\SysWOW64\msvcp60.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"1:45:41.6787664 AM","ella.exe","6300","QueryStandardInformationFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","AllocationSize: 446,464, EndOfFile: 445,952, NumberOfLinks: 2, DeletePending: False, Directory: False"
"1:45:41.6787788 AM","ella.exe","6300","ReadFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Offset: 0, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:45:41.6792397 AM","ella.exe","6300","ReadFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Offset: 21,504, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:45:41.6796650 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"1:45:41.6796798 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"1:45:41.6796917 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"1:45:41.6797031 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"1:45:41.6797145 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"1:45:41.6797257 AM","ella.exe","6300","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"1:45:41.6797359 AM","ella.exe","6300","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"1:45:41.6797467 AM","ella.exe","6300","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"1:45:41.6797777 AM","ella.exe","6300","ReadFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Offset: 1,024, Length: 20,480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:45:41.6803789 AM","ella.exe","6300","ReadFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Offset: 433,664, Length: 12,288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
