"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:23:30.4619567 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\Security","NAME NOT FOUND","Length: 144"
"11:23:30.4619648 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\StreamResource","NAME NOT FOUND","Length: 144"
"11:23:30.4619729 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\StreamResourceType","NAME NOT FOUND","Length: 144"
"11:23:30.4619809 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"11:23:30.4619890 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\Roamable","NAME NOT FOUND","Length: 16"
"11:23:30.4619969 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\PreCreate","NAME NOT FOUND","Length: 16"
"11:23:30.4620049 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\Stream","NAME NOT FOUND","Length: 16"
"11:23:30.4620130 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"11:23:30.4620445 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"11:23:30.4620541 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"11:23:30.4620627 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\FolderTypeID","NAME NOT FOUND","Length: 90"
"11:23:30.4620707 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"11:23:30.4620839 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4620919 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"11:23:30.4621035 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{69D2CF90-FC33-4FB7-9A0C-EBB0F0FCB43C}","SUCCESS",""
"11:23:30.4621330 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.4621397 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.4621609 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"11:23:30.4621714 PM","charles.exe","1800","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.4621821 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.4621897 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{374DE290-123F-4565-9164-39C4925E467B}","SUCCESS","Desired Access: Read"
"11:23:30.4621997 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
